Brand Name,Shirt Name,Rating,Price,link,No. of ratings,Features,Colour,page
WEXFORD,Men's Slim Fit Polos,3.6 out of 5 stars,479,https://www.amazon.in/Wexford-Mens-Cotton-T-Shirt-WEX-WFE010G-XL_Beige/dp/B01LZZMZLM/ref=sr_1_295?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-295,516 ratings,"['Care Instructions: Machine wash in cold water. Do not bleach. Do not wring or twist. Dry in shade. Warm low iron. Machine dry not recommended.', 'Fit Type: Slim Fit', 'Fabric: Cotton', 'Neck Style: Turtle Neck', 'Sleeve Type: Half Sleeve']",,6
Fusefit,Men's Sports T-Shirt,4.2 out of 5 stars,269,https://www.amazon.in/Fusefit-Solid-Sports-T-Shirt-FFA-MT002-02_Green_Medium/dp/B07TFR4WBN/ref=sr_1_296?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-296,25 ratings,"['Care Instructions: machine wash', 'Fit Type: slim fit', 'Slim fit', '100% Polyester', 'Round neck', 'Short sleeve', 'Machine wash', 'Zoom dry', 'Smart fit to give you a feeling of second skin']",Green,6
CubeInk,Speed Solving Mode ON Round Neck Half Sleeve T-Shirt,,609,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A04952552N61VSWN2N9GS&url=%2FCubeInk-Speed-Solving-T-Shirt-Medium%2Fdp%2FB07VC4VDXP%2Fref%3Dsr_1_297_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-297-spons%26psc%3D1&qualifier=1594478266&id=1548132042240691&widgetName=sp_btf,0,"['Fit Type: Regular Fit', 'Our T-shirts are made of the most comfortable, highest quality fabric available today.', 'Excellent Washing and Light Fastness.', 'Suitable for all weather conditions.']",White,6
VIMAL JONNEY,Vimal Men's Cotton Printed Round Neck T-Shirt,3.5 out of 5 stars,338,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A064950027K9A6HCIWPKH&url=%2FVIMAL-Cotton-Printed-T-Shirt-Medium%2Fdp%2FB073PYV4RB%2Fref%3Dsr_1_298_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-298-spons%26psc%3D1&qualifier=1594478266&id=1548132042240691&widgetName=sp_btf,836 ratings,"['Fit Type: Regular Fit', 'Fabric: Cotton', 'Easy hand wash', 'Half Sleeve', 'Made In India', 'Quality: All garments are subjected to the following tests Fabric dimensional stability test and quality inspection for colours and wash fastness']",Multi-coloured,6
AWG - All Weather Gear,Men's Regular Fit T-Shirt(Pack of 6),3.6 out of 5 stars,749,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A08367085GTJ1M80655S&url=%2FAWG-Weather-Polyester-T-Shirt-Multicolour%2Fdp%2FB07N81YB48%2Fref%3Dsr_1_299_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-299-spons%26psc%3D1&qualifier=1594478266&id=1548132042240691&widgetName=sp_btf,78 ratings,"['Care Instructions: Do Not Bleach. Wash with similar colours. Machine wash cold', 'Fit Type: Regular Fit', 'Fabric: Polyester', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",,6
fanideaz,Mens Cotton Half Sleeve Classic Black Polo T Shirt,,449,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A07680542B6FPDAMN464D&url=%2Ffanideaz-Plain-Collar-Premium-Black_L%2Fdp%2FB08636V87V%2Fref%3Dsr_1_300_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-300-spons%26psc%3D1&qualifier=1594478266&id=1548132042240691&widgetName=sp_btf,0,"['Care Instructions: Wash Before You Use,Do Not Dry Clean,Do Not Iron on Print,Do Not Bleach,Wash Below 35 Degree Celsius,Use Mild Detergents Only.', 'Fit Type: Regular Fit', 'Fabric : 100% Pure Cotton; GSM: 200-220 GSM Pique Polo T-Shirt ; Bio-washed for soft feel. Occasion : Light Weight Summer Wear', 'Comfort: Best Fashionably Comfortable Striped Trendy Premium Branded Polo T Shirts that you have worn till now. Occasion: Casual Office T-shirt, Gifts, Get-together and Company Meet Ups', 'Neck Type: Collar Neck t shirt; Fit: Regular Fit ; Sleeve Type: Half Sleeve T-Shirts', 'Perfect for Summer and Long life. Note: Check the Size chart to get Perfect fit for you! Shirt size 36 can go for S, 38 can go for M, 40 can go for L, 42 can go for XL.', 'Quality: All garments are subjected to the following tests Fabric dimensional stability test and quality inspection for colours and wash fastness']",Black,6
ADRO,Men's Regular Fit T-Shirt,3.6 out of 5 stars,399,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A00345742XTMHODO0UUAC&url=%2FADRO-Super-Avenger-Cotton-T-Shirts%2Fdp%2FB07YJ3H8NV%2Fref%3Dsr_1_289_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-289-spons%26psc%3D1&qualifier=1594478995&id=3714153020136377&widgetName=sp_atf_next,22 ratings,"['Care Instructions: Machine wash cold , Do not bleach , Tumble dry low, Warm iron , Do not dry clean', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Checkered', 'Sleeve Type: Half Sleeve']",White,7
BULLMER,Mens Halfsleeve Round Neck Printed Cotton Tshirt - Combo Tshirt - Pack of 3,3.2 out of 5 stars,698,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A0358181CNG2AJY5XPO3&url=%2FBULLMER-Halfsleeve-Printed-Cotton-Tshirt%2Fdp%2FB0892RY1S7%2Fref%3Dsr_1_290_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-290-spons%26psc%3D1&qualifier=1594478995&id=3714153020136377&widgetName=sp_atf_next,7 ratings,"['Fit Type: Slim Fit', 'Premium quality printed cotton tshirt', 'cotton rich tshirt exclusively for casual occasions', 'The unique concept print gives a stylish outlook']",Multicolored,7
BULLMER,Mens Halfsleeve Round Neck Printed Cotton Tshirt - Combo Tshirt - Pack of 3,3.6 out of 5 stars,698,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A0353925TMYVN7LBG4V4&url=%2FBULLMER-Cotton-Printed-T-shirt-Multicolour%2Fdp%2FB0892S5Y3H%2Fref%3Dsr_1_291_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-291-spons%26psc%3D1&qualifier=1594478995&id=3714153020136377&widgetName=sp_atf_next,22 ratings,"['Fit Type: Slim Fit', 'Premium quality printed cotton tshirt', 'cotton rich tshirt exclusively for casual occasions', 'The unique concept print gives a stylish outlook']",Multicolored,7
ADRO,Men's Colour Blocked Cotton T-Shirts (Grey),3.5 out of 5 stars,399,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A04561843LYQRQQ1GK83L&url=%2FADRO-Colour-Blocked-Cotton-T-Shirts%2Fdp%2FB08576WGPG%2Fref%3Dsr_1_292_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-292-spons%26psc%3D1&qualifier=1594478995&id=3714153020136377&widgetName=sp_atf_next,3 ratings,"['Care Instructions: Machine wash cold , Do not bleach , Tumble dry low, Warm iron , Do not dry clean', 'Fit Type: Regular Fit', 'Fabric : 100% Premium Cotton, Pre-Shrunk, Bio-Wash and Soft Feeling for Great Comfort.', 'Fit Type: Regular Fit, Neck Type : Round Neck, Sleeve Type : Half Sleeve', 'Print : Printed with Skin Friendly Chemicals and Tested for more than 10 washes. No Bleeding.', 'Colour : Tested at Certified Labs, No Color Bleeding and No Fading.', 'Wash Care: Machine wash cold, tumble dry low, do not bleach. Check our size chart to get your best fit!']",Dark Green,7
Tommy Hilfiger,Men's Regular fit T-Shirt,,1799,https://www.amazon.in/Tommy-Hilfiger-Printed-Regular-P0ATK212XL_Black/dp/B082Z394CX/ref=sr_1_293?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-293,0,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Graphic printed', 'Regular fit', 'Machine wash']",BLACK IRIS,7
AMERICAN CREW,Men's Regular Fit Polos,3.8 out of 5 stars,499,https://www.amazon.in/AMERICAN-CREW-Collar-White-T-Shirt/dp/B00V3EP5J8/ref=sr_1_294?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-294,297 ratings,"['Material: Polyester Honeycomb.', 'Color: White.', 'Neck Type: Polo; Sleeve Type: Short Sleeve.', 'Package Contents: 1 Polo T-Shirt.', 'Occasion: Casual.']",White,7
stardom,Men's Slim Fit T-Shirt (SC01SOLIDMAROONBLACK-XXL_Black_Large),3.4 out of 5 stars,245,https://www.amazon.in/Stardom-Sleeve-Cotton-Tshirt-Maroon/dp/B07L1865WN/ref=sr_1_295?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-295,142 ratings,"['Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",,7
T2F,Boy's Joggers Track Pant,4.1 out of 5 stars,317,https://www.amazon.in/T2F-Joggers-Track-13-14-Years/dp/B0818B39YS/ref=sr_1_296?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-296,318 ratings,"['Care Instructions: Machine Wash', 'Fit Type: regular fit', 'Color Name: Black', '100% Cotton', 'Drawstring closure', 'Machine wash', 'Two side pockets', 'Closure: elastic; fit type: regular']",Grey,7
Lee Cooper,Men's Printed Regular Fit T-Shirt (1001221924-NAVY_Navy_M),,401,https://www.amazon.in/LEE-COPPER-Printed-Regular-TS-77_Navy_Medium/dp/B07G8ZVK5K/ref=sr_1_297?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-297,0,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color: Navy', '100% Cotton', 'Fit Type:Regular fit', 'Care Instruction: Machine wash']",,7
PrintOctopus,Men's & Women's Regular Fit T-Shirt,4.3 out of 5 stars,498,https://www.amazon.in/PrintOctopus-Graphic-Printed-T-Shirt-Sarcasm/dp/B07SRTRBHZ/ref=sr_1_298?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-298,99 ratings,"[""Care Instructions: Ensure washing the tee in cold water, don't iron directly on the print and don't dry in direct sunlight. Instructions are printed on the neck label for your convenience."", 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",Fluent Maroon,7
SHAUN,Men's Regular Fit T-Shirt (Pack of 3),3.7 out of 5 stars,799,https://www.amazon.in/Shaun-Cotton-T-Shirts-104MPrtd3_XNK46a_Grey-Blue_XXX-Large/dp/B078Y1JM8R/ref=sr_1_299?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-299,185 ratings,"['Care Instructions: Hand wash.', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Sleeve Type: Half Sleeve']",,7
WEXFORD,Men's Regular Fit Polos,3.8 out of 5 stars,509,https://www.amazon.in/Wexford-Mens-Cotton-T-Shirt-Wex-N-Wfs034E-2Xl_Grey_Xx-Large/dp/B01M0BBHSI/ref=sr_1_300?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-300,851 ratings,"['Care Instructions: Machine wash in cold water. Do not bleach. Do not wring or twist. Dry in shade. Warm low iron. Machine dry not recommended.', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Polo', 'Sleeve Type: Half Sleeve']",Grey/Dark Navy,7
LEWEL,Men's Regular Fit T-Shirt,3.8 out of 5 stars,469,https://www.amazon.in/LEWEL-Stylish-Sleeve-T-Shirt-Bio-Washed/dp/B07L3P2HLW/ref=sr_1_301?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-301,1131 ratings,"['Care Instructions: Gentle Machine Wash', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Hood', 'Pattern: Solid', 'Sleeve Type: Full Sleeve']",,7
AMERICAN CREW,Men's Cotton Blend Polo,4.0 out of 5 stars,599,https://www.amazon.in/AMERICAN-CREW-Pistachio-Solid-T-Shirt/dp/B07KPNX6QP/ref=sr_1_302?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-302,300 ratings,"['Care Instructions: Machine wash cold, Tumble dry low, Wash Clothes Inside Out With Similar Color.', 'Fit Type: Regular Fit', 'Regular Fit Half Sleeve Polo is made of comfortable, Bio Washed cotton-poly pique fabric, a three-button placket, and ribbed cuffs for a classic look.', 'Fabric Composition - Cotton 60% Poly 40% Blend, Bio Wash Jersey Fabric.', 'Pattern – Dual Tone Color Men’s Polo Tshirt, Rib Collar &amp; Sleeve for Amazing Fit.', 'Classic ""American Crew"" Signature Polo with Logo Embroidery on Chest.', '“Made In India” by Socially Compliant MSME Factory. All Components Used to make this T-Shirt are Proudly ""Made in India"".']",Pistachio,7
Donuts by Unlimited,Baby-Boy's Regular fit T-Shirt (Pack of 3),,399,https://www.amazon.in/Donuts-Plain-Regular-T-Shirt-281947179_Assorted_18M/dp/B081THFT6Z/ref=sr_1_303?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-303,0,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color Name: Assorted', '100% Cotton', 'Half sleeve', 'Machine wash']",,7
Mubeen Saudagar,Honey Bunny in Himalayan Car Rally,,,https://www.amazon.in/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.dcb4c8e6-1700-869d-eef2-85183ed07d43%26ref_%3Ddvm_src_ret_in_xx_s&page-type-id=B07QDVCXT5&ref=sr_1_304&keywords=t-shirt&qid=1594056503&sr=8-304,0,,7,
Maniac,Men's Cotton Vest,4.2 out of 5 stars,649,https://www.amazon.in/Maniac-Mens-Printed-Cotton-Combo/dp/B07B9ZLWD6/ref=sr_1_305?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-305,301 ratings,"['Size Guide : SMALL(38),MEDIUM(40),LARGE(42),X-LARGE(44),XX-LARGE(46)', '100% Superior Cotton T-Shirt with enzyme treatment, Breathable fabric which allows air circulation and keeps you cool', 'Maniac runs true to size. To ensure the best fit, we suggest consulting the size chart. Because it is a slim fit t-shirt which gives perfect fit by eliminating excess fabric from slim fit', 'Self design pattern and print works on the front will attire a unique look.', 'Due to the different monitor and light effect, the actual color maybe a slight\xa0 different from the picture color.', 'WASHCARE: Wash separately with mild detergent and dry inside out']","Black,Grey,Charcoal,White",7
United Colors of Benetton,Men's Regular T-Shirt,5.0 out of 5 stars,699,https://www.amazon.in/United-Colors-Benetton-Regular-20P3096J14HOG_Yellow/dp/B08423G2HS/ref=sr_1_306?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-306,1 rating,"['Care Instructions: Machine Wash', 'Fit Type: Regular', 'Color: Yellow', 'Material: Cotton', 'Regular fit', 'Short sleeve', 'Machine wash']",Yellow,7
Kiddeo,Boys' T-Shirt (Pack of 5),4.2 out of 5 stars,699,https://www.amazon.in/Kiddeo-Cotton-Sleeves-T-Shirts-Multicolour/dp/B078YNYXR8/ref=sr_1_307?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-307,191 ratings,"['Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",,7
AFL,Boy's Regular fit T-Shirt,3.8 out of 5 stars,249,https://www.amazon.in/AFL-Regular-T-Shirt-Polo-1_Oatmeal-Melange/dp/B07WN4YZWF/ref=sr_1_308?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-308,16 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color Name: Oatmeal Melange', '100% Cotton', 'Long sleeve', 'Machine wash', 'Solid polo t-shirt', 'Solid Polo t-shirt']",,7
ADRO,Men's Slim Fit T-Shirt (RNR-M-DAN-GR-S_Grey_Small),2.7 out of 5 stars,399,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A081550629U1HK91BLKGT&url=%2FADRO-Cotton-Jackson-Printed-T-Shirt%2Fdp%2FB071S7ZJ5B%2Fref%3Dsr_1_309_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-309-spons%26psc%3D1&qualifier=1594478995&id=3714153020136377&widgetName=sp_mtf,15 ratings,"['Care Instructions: Machine wash cold , Do not bleach , Tumble dry low, Warm iron , Do not dry clean', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",,7
ADRO,Men's Regular Fit T-Shirt,4.1 out of 5 stars,399,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0032822AZ4VL6Q3SQQV&url=%2FADRO-Avengers-Printed-Cotton-T-Shirts%2Fdp%2FB07YJ3H7VX%2Fref%3Dsr_1_310_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-310-spons%26psc%3D1&qualifier=1594478995&id=3714153020136377&widgetName=sp_mtf,10 ratings,"['Care Instructions: Machine wash cold , Do not bleach , Tumble dry low, Warm iron , Do not dry clean', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Checkered', 'Sleeve Type: Half Sleeve']",Steel Blue,7
ADRO,Men's Regular Fit T-Shirt,3.7 out of 5 stars,399,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0816923274R2JAGQ75T0&url=%2FAdro-Cotton-Printed-T-Shirt-Navy_XXL%2Fdp%2FB071HW6C7P%2Fref%3Dsr_1_311_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-311-spons%26psc%3D1&qualifier=1594478995&id=3714153020136377&widgetName=sp_mtf,722 ratings,"['Care Instructions: Machine wash cold , Do not bleach , Tumble dry low, Warm iron , Do not dry clean', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",Navy Blue,7
AMERICAN CREW,Men's Polo AC160 Grey,4.1 out of 5 stars,599,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A03352231JZBA62NB9BQB&url=%2FAmerican-Crew-Mens-AC160-Large%2Fdp%2FB00SYP38CA%2Fref%3Dsr_1_312_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-312-spons%26psc%3D1&qualifier=1594478995&id=3714153020136377&widgetName=sp_mtf,133 ratings,"['Regular Fit Half Sleeve Polo is made of comfortable, Bio Washed cotton-poly pique fabric, a three-button placket, and ribbed cuffs for a classic look.', 'Fabric Composition - Cotton 60% Poly 40% Blend, Bio Wash Pique Fabric.', 'Pattern - Color Block Men’s Polo Tshirt, Rib Collar &amp; Sleeve for Amazing Fit.', 'Classic ""American Crew"" Signature Polo with Embroidery on Chest.', '“Made In India” by Socially Compliant MSME Factory. All Components Used to make this T-Shirt are Proudly ""Made in India"".']",Charcoal & Black,7
Fenoix,Men's T-Shirt,3.5 out of 5 stars,399,https://www.amazon.in/Fenoix-%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A5%81%E0%A4%B7%E0%A5%8B%E0%A4%82-%E0%A4%95%E0%A5%87-%E0%A4%B2%E0%A4%BF%E0%A4%8F-%E0%A4%9F%E0%A5%80-%E0%A4%B6%E0%A4%B0%E0%A5%8D%E0%A4%9F/dp/B07PVZD6M1/ref=sr_1_313?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-313,385 ratings,"['Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",Dark Blue,7
